timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-02-26T16:21:04,example1_train_18features_10932lines,aba5f61d-6910-4e72-b62f-36d032e4a147,0.0320169925689697,7.874225852509309e-09,2.459389599303234e-07,14.0,0.0,0.1494355201721191,1.166795359717475e-07,0,1.6607691605941e-10,1.1684561288780692e-07,France,FRA,,,,Windows-10-10.0.19045-SP0,3.12.1,2.3.4,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,2.3387,48.8582,15.68770980834961,process,N,1.0
2024-02-26T16:21:07,example1_inference_18features_5lines,64d850f2-17db-4155-899d-887889abf36b,0.1169910430908203,3.0380581308393534e-08,2.596829680782403e-07,14.0,0.0,0.1499361991882324,4.471944438086616e-07,0,3.622907554946172e-09,4.508173513636078e-07,France,FRA,,,,Windows-10-10.0.19045-SP0,3.12.1,2.3.4,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,2.3387,48.8582,15.68770980834961,process,N,1.0
2024-02-26T16:21:15,KNeighborsClassifier()_train_18features_10932lines,2162f8d8-f37a-4297-a030-71bb9fb585ea,0.0300073623657226,7.088508091416305e-09,2.3622563039774179e-07,14.0,0.0,0.1502408981323242,1.0501927799648709e-07,0,1.6707148290606708e-10,1.0518634947939317e-07,France,FRA,,,,Windows-10-10.0.19045-SP0,3.12.1,2.3.4,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,2.3387,48.8582,15.68770980834961,process,N,1.0
2024-02-26T16:21:17,KNeighborsClassifier()_inference_18features_2733lines,a5f35260-88bc-4de6-8881-91dba0c78344,0.1805920600891113,4.7333734144857934e-08,2.62103074307373e-07,14.0,0.0,0.1513552665710449,6.95879856745402e-07,0,6.505276729266522e-09,7.023851334746685e-07,France,FRA,,,,Windows-10-10.0.19045-SP0,3.12.1,2.3.4,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,2.3387,48.8582,15.68770980834961,process,N,1.0
2024-02-26T16:21:20,GaussianNB()_train_18features_10932lines,e5ed2bb5-c119-48ec-ae0e-f01cba2b53ec,0.0324938297271728,7.796009244126676e-09,2.3992275793848e-07,14.0,0.0,0.1513881683349609,1.1530174149407284e-07,0,3.832153856819785e-10,1.156849568797548e-07,France,FRA,,,,Windows-10-10.0.19045-SP0,3.12.1,2.3.4,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,2.3387,48.8582,15.68770980834961,process,N,1.0
2024-02-26T16:21:23,GaussianNB()_inference_18features_2733lines,dfae0c36-f34a-487a-a093-e603066f522f,0.0239613056182861,5.776569271250237e-09,2.410790698667869e-07,14.0,0.0,0.1513924598693847,8.555028173658584e-08,0,1.682116786128063e-10,8.571849341519865e-08,France,FRA,,,,Windows-10-10.0.19045-SP0,3.12.1,2.3.4,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,2.3387,48.8582,15.68770980834961,process,N,1.0
2024-02-26T16:21:27,RandomForestClassifier()_train_18features_10932lines,47268450-e0a9-47fe-9d5a-b689b847b68f,1.793025016784668,4.739229637925702e-07,2.643147526421187e-07,14.0,0.0,0.1569757461547851,6.957545942730374e-06,0,7.499544015388438e-08,7.032541382884259e-06,France,FRA,,,,Windows-10-10.0.19045-SP0,3.12.1,2.3.4,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,2.3387,48.8582,15.68770980834961,process,N,1.0
2024-02-26T16:21:30,RandomForestClassifier()_inference_18features_2733lines,d59b0399-a30e-4c9f-9496-b3aac9e01a8d,0.06692028045654297,1.6879978207043224e-08,2.5224009959140606e-07,14.0,0.0,0.15735340118408203,2.486019664340549e-07,0,1.8799775790512287e-09,2.5048194401310616e-07,France,FRA,,,,Windows-10-10.0.19045-SP0,3.12.1,2.3.4,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,2.3387,48.8582,15.68770980834961,process,N,1.0
